,probing dataset,linguistic subfield,linguistic phenomena,probe type,train portion,probe,EleutherAI/pythia-1b,EleutherAI/pythia-1b-deduped,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b-deduped,EleutherAI/pythia-12b,EleutherAI/pythia-12b-deduped,EleutherAI/pythia-160m,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-2.8b,EleutherAI/pythia-2.8b-deduped,EleutherAI/pythia-410m,EleutherAI/pythia-410m-deduped,EleutherAI/pythia-6.9b,EleutherAI/pythia-6.9b-deduped,EleutherAI/pythia-70m,EleutherAI/pythia-70m-deduped,albert-base-v2,bert-base-uncased,google/electra-base-discriminator,google/flan-t5-xxl,google/flan-t5-large,google/flan-t5-xl,google/flan-t5-base,google/flan-t5-small,google/flan-ul2,google/t5-small-lm-adapt,google/t5-base-lm-adapt,google/t5-large-lm-adapt,google/t5-xl-lm-adapt,google/t5-xxl-lm-adapt,google/ul2,gpt2,facebook/bart-base,meta-llama/Llama-2-13b-chat-hf,meta-llama/Llama-2-13b-hf,meta-llama/Llama-2-70b-chat-hf,meta-llama/Llama-2-70b-hf,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,microsoft/deberta-base,microsoft/deberta-v3-base,roberta-base,allenai/tulu-2-dpo-13b,allenai/tulu-2-13b,allenai/tulu-2-70b,allenai/tulu-2-dpo-70b,microsoft/Orca-2-13b,lmsys/vicuna-13b-v1.5,mistralai/Mistral-7B-Instruct-v0.1,mistralai/Mistral-7B-v0.1,databricks/dolly-v2-12b,WizardLM/WizardLM-13B-V1.2,ibm/merlinite-7b,ibm/labradorite-13b,allenai/tk-instruct-11b-def,sentence-transformers/average_word_embeddings_glove.840B.300d,sentence-transformers/average_word_embeddings_glove.6B.300d
157,senteval-obj_number,syntax,object number,sentence classification,1,senteval-obj_number,0.844594336,0.84736917,0.835779631,0.83326757,0.852347314,0.854570496,0.349519634,0.463090017,0.8320274,0.834107101,0.80549221,0.792052996,0.850548506,0.850531352,0.333333343,0.333333343,0.816564298,0.81421864,0.801957715,0.856280529,0.826609147,0.845539057,0.83268472,0.837192857,0.854768264,0.837464261,0.836284232,0.836021411,0.843485272,0.847941327,0.854380727,0.823189127,0.837167287,0.853729415,0.863267493,0.862193751,0.858865201,0.836475277,0.837463164,0.845309347,0.803830588,0.826285148,0.85557394,0.856866682,0.859562561,0.855799019,0.851866114,0.855639029,0.856783772,0.84882406,0.838345492,0.856670284,0.842919576,0.854926991,0.83026402,0.779574013,0.763358867
170,senteval-odd_man_out,semantics,semantic odd man out,sentence classification,1,senteval-odd_man_out,0.635760462,0.642737055,0.649410045,0.647627091,0.701534724,0.703863072,0.333448392,0.35143728,0.672056079,0.673063421,0.60686903,0.592825699,0.685681593,0.693996871,0.333679503,0.333448392,0.632803774,0.655069458,0.749137163,0.777297878,0.693483353,0.736407161,0.635134757,0.566329288,0.767825961,0.571973467,0.64169935,0.706313646,0.735516441,0.771116245,0.75210892,0.58097353,0.637339103,0.723826313,0.73299818,0.758426952,0.749993777,0.700098324,0.69760623,0.688279057,0.761709392,0.667361236,0.729223979,0.730952632,0.757028321,0.755031717,0.719120777,0.732215381,0.705318725,0.711939597,0.696805823,0.693590772,0.696550572,0.733288205,0.745077026,0.492297643,0.496330762
173,senteval-past_present,semantics,tense,sentence classification,1,senteval-past_present,0.873597836,0.872803056,0.876489961,0.87418915,0.881670833,0.881571853,0.612563467,0.658000125,0.877839303,0.878924668,0.850170803,0.850249553,0.877196586,0.880611992,0.426683021,0.333333343,0.882067215,0.888670659,0.881952643,0.895479989,0.89015307,0.894123185,0.886896336,0.880662131,0.894901788,0.886707067,0.887023902,0.890595901,0.892230964,0.89623251,0.896783161,0.866334581,0.887438965,0.877931285,0.881288064,0.885334706,0.884955382,0.870615971,0.871698284,0.89002167,0.881503081,0.884432566,0.877870822,0.879432213,0.883405626,0.884679043,0.877917945,0.879053152,0.875833559,0.876510882,0.878985989,0.876915932,0.874331748,0.879939258,0.89081583,0.844284952,0.804075301
25,senteval-sentence_length,syntax,sentence length,sentence classification,1,senteval-sentence_length,0.722695911,0.675227785,0.690462351,0.681112301,0.74877553,0.748413968,0.091154218,0.158714404,0.724646258,0.725918078,0.625074136,0.510229546,0.745740592,0.737819052,0.047619052,0.047619052,0.844716144,0.70032779,0.788217604,0.792455173,0.643458879,0.712459254,0.643313158,0.625493348,0.76009798,0.615258682,0.662920928,0.592499816,0.682207604,0.772684777,0.73378011,0.57214005,0.80990634,0.763755393,0.797944891,0.822236753,0.789778912,0.734153426,0.760161173,0.651983738,0.713378084,0.632797289,0.743596351,0.748121274,0.801007569,0.796825659,0.755879164,0.74737525,0.75541333,0.599459767,0.735045004,0.724059522,0.512778401,0.735035741,0.68679893,0.292625427,0.229917952
161,senteval-subj_number,syntax,subject number,sentence classification,1,senteval-subj_number,0.888878012,0.891766644,0.88618679,0.882648826,0.896659768,0.896640921,0.47395103,0.640251166,0.889349914,0.891546607,0.875313199,0.865003169,0.896195281,0.898234618,0.333422196,0.333333343,0.824723089,0.831399548,0.800168812,0.874499786,0.836552727,0.862458777,0.844677913,0.857295251,0.876019454,0.851857269,0.846619976,0.838175464,0.854319584,0.866113055,0.877197111,0.878294706,0.861991417,0.899450731,0.899872947,0.901376641,0.903021276,0.892304695,0.893994391,0.860955584,0.802639318,0.84452883,0.897642529,0.896576691,0.902452836,0.903608608,0.894554245,0.898617804,0.90393348,0.897086442,0.890045345,0.859266853,0.894601953,0.894688368,0.844698465,0.791076541,0.746994352
18,senteval-top_constituents,syntax,top-constituent-task,sentence classification,1,senteval-top_constituents,0.743230927,0.754483998,0.68538605,0.65102706,0.709771132,0.70960294,0.004761905,0.012586463,0.70672816,0.700915492,0.592655945,0.439217716,0.675095713,0.711174476,0.004761905,0.004761905,0.665061394,0.630370486,0.64645468,0.710941422,0.605083275,0.677320075,0.626216841,0.571426618,0.687528265,0.573876572,0.613542199,0.555805135,0.646563387,0.694523227,0.735263991,0.563763845,0.731145585,0.774689424,0.783152628,0.821891809,0.769079936,0.696573257,0.668256617,0.664028752,0.59801116,0.589736128,0.776729774,0.783341646,0.814681542,0.803074312,0.746422279,0.793513167,0.718940953,0.646727622,0.7530581,0.66150409,0.656108284,0.755827439,0.62100482,0.496223825,0.155279508
184,senteval-tree_depth,syntax,tree-depth ,sentence classification,1,senteval-tree_depth,0.323263168,0.323578948,0.290174752,0.267766166,0.345844942,0.356357306,0.041872535,0.045661199,0.290199471,0.284803581,0.266706279,0.199755388,0.339878196,0.355167753,0.042285998,0.042285998,0.281682213,0.245262912,0.266062891,0.269646066,0.247665143,0.248426309,0.266405147,0.254140794,0.258833545,0.241503438,0.252075538,0.254393184,0.247754791,0.265653384,0.27673102,0.249093071,0.318518889,0.275049466,0.275740004,0.338980746,0.364952558,0.347823691,0.348925591,0.261023414,0.25736329,0.243795332,0.348295927,0.319430804,0.341262783,0.354613942,0.269811434,0.306110638,0.320869887,0.224871981,0.290193385,0.273053098,0.277620807,0.283524776,0.267693883,0.230136079,0.213971335
74,senteval-word_content,semantics,word content,sentence classification,1,senteval-word_content,0.177847475,0.114178978,0.088781816,0.045178489,0.06976044,0.098102437,2.00E-06,2.00E-06,0.077806257,0.076627803,0.041072363,0.005018974,0.0630059,0.114448857,2.00E-06,2.00E-06,0.041514124,0.130627275,0.012583569,0.103150234,0.047868082,0.075332105,0.053604736,0.034813409,0.101025793,0.036811308,0.044857094,0.03957506,0.060370508,0.088907006,0.071652234,0.015474685,0.233559927,0.474416733,0.356941825,0.438920587,0.137284061,0.247503537,0.075491631,0.123150945,0.00859798,0.057782297,0.443927485,0.433511811,0.173853466,0.179485667,0.425339115,0.458611387,0.094574578,0.031156112,0.165989706,0.426957744,0.029024699,0.388865036,0.068503155,0.540535152,0.767895579
149,sentiment-sentence,semantics,sentiment analysis ,sentence classification,1,sentiment-sentence,0.697081828,0.746270609,0.755289745,0.751696575,0.64984684,0.672224259,0.431133604,0.469613504,0.767643988,0.694649577,0.717684984,0.721499288,0.664463013,0.658454525,0.408134514,0.360485029,0.748593211,0.741553199,0.777538085,0.885241508,0.855091929,0.878846121,0.825390947,0.763541579,0.886161363,0.722264004,0.816902816,0.8527511,0.869714975,0.879729342,0.876942432,0.710343874,0.771717405,0.722017419,0.73439436,0.722286856,0.677950835,0.720075309,0.678934002,0.778495109,0.798240161,0.787504601,0.731574011,0.754019296,0.695627701,0.672792482,0.753987634,0.746464849,0.514834672,0.339195698,0.617519677,0.698002557,0.474133366,0.732331491,0.867525613,0.63208611,0.592637002
66,sherlock-negation,reasoning,negation,sentence classification,1,sherlock-negation,0.939284515,0.932517409,0.930683553,0.869405115,0.962146938,0.966200757,0.434161484,0.434161484,0.941789854,0.73744458,0.711888921,0.52040813,0.95528959,0.960668945,0.434161484,0.434161484,0.87636776,0.85834837,0.821821904,0.90221343,0.757783854,0.839351213,0.83088367,0.798933399,0.899055409,0.434161484,0.785605252,0.673421037,0.788375425,0.871642625,0.874470723,0.77962625,0.918615186,0.975998306,0.968842602,0.986065543,0.974481547,0.964311051,0.94636054,0.906137264,0.833467829,0.837207305,0.975813484,0.975027359,0.977182174,0.977681494,0.975895345,0.976857138,0.963296998,0.849729753,0.978261983,0.974455997,0.654925895,0.973225284,0.7720613,0.55598495,0.448406583
164,speculation-org,reasoning,speculation,sentence classification,1,speculation-org,0.831327903,0.826416492,0.829172218,0.826036966,0.838643014,0.843383503,0.431265557,0.431249723,0.829046021,0.832257378,0.735438347,0.728470123,0.832056391,0.83910743,0.431307781,0.431286669,0.818775046,0.808905292,0.787404573,0.815129304,0.754917431,0.791018856,0.78346175,0.783378887,0.81242348,0.782684541,0.776806474,0.760529721,0.783552289,0.807828307,0.825010312,0.728627837,0.844913781,0.84876399,0.849192476,0.842523742,0.848453164,0.828763449,0.827401614,0.799488676,0.792315614,0.794653237,0.842579389,0.844553745,0.848445511,0.850363648,0.837293017,0.843094683,0.834013879,0.83329488,0.825686693,0.821802831,0.671607876,0.843007767,0.755481529,0.528262484,0.455831218
20,speculation-span-classify,reasoning,speculation,token(s) classification,1,speculation-span-classify,0.941062129,0.938493717,0.933072948,0.928102529,0.934702778,0.929107046,0.470055997,0.470055997,0.925581455,0.932786334,0.917903233,0.890742314,0.928282273,0.924738216,0.470055997,0.470055997,0.978435755,0.954627669,0.934030366,0.944581699,0.927129197,0.937852597,0.937432921,0.938808429,0.947357035,0.958956027,0.944022799,0.931973239,0.928534234,0.942746162,0.951285636,0.916582823,0.95633316,0.943394637,0.948594117,0.944530404,0.937973738,0.927485454,0.933882713,0.93932544,0.929118049,0.942844594,0.470055997,0.470055997,0.470055997,0.470055997,0.947090936,0.936798799,0.469941795,0.470055997,0.920964658,0.942375076,0.470055997,0.946637523,0.921591341,0.967650712,0.946022618
196,speculation-span-correspondence,reasoning,speculation,token(s) pair classification,1,speculation-span-correspondence,0.389764529,0.414398879,0.360835248,0.375084603,0.408673769,0.383420128,0.331986924,0.330928683,0.399185604,0.388146919,0.387509596,0.377890056,0.359974396,0.354472899,0.356117123,0.330928683,0.415711259,0.462904674,0.462704414,0.332453537,0.409803998,0.36879198,0.432815385,0.461321938,0.310544854,0.437748617,0.434876049,0.423892862,0.374095172,0.331004685,0.334784287,0.434427464,0.447917426,0.376638691,0.342052048,0.392775214,0.40930469,0.377505207,0.457481635,0.459524542,0.440579605,0.412455082,0.403123915,0.428466374,0.451969397,0.454898328,0.340555561,0.333452469,0.45660904,0.442997199,0.362902361,0.348971474,0.411122555,0.342830473,0.434772134,0.451024479,0.43391819
189,srl,semantics,semantic role labeling,token(s) pair classification,1,srl,0.129234782,0.121792418,0.115967116,0.117422542,0.121017748,0.131760862,0.008793293,0.010006561,0.112402593,0.103212282,0.095487658,0.063947889,0.12030659,0.149201855,0.008244069,0.008793293,0.181879744,0.127059343,0.155009124,0.208530641,0.160106543,0.210730326,0.149129084,0.146214014,0.210740399,0.146018654,0.163425371,0.185664514,0.221104646,0.235506853,0.208224589,0.095902744,0.177609339,0.133458143,0.13546007,0.138059291,0.141815534,0.126332836,0.098988882,0.130811626,0.128314163,0.118903854,0.022480042,0.021751736,0.026255166,0.025124187,0.134196562,0.151258862,0.025510511,0.025887643,0.146790147,0.108900256,0.020401228,0.132189995,0.228438124,0.089037874,0.076504241
177,synonym-antonym-hard,semantics,synonym-/antonym-detection,sentence pair classification,1,synonym-antonym-hard,0.677122879,0.658739531,0.660718954,0.660081526,0.695756423,0.697086513,0.33743692,0.33743692,0.667808557,0.672531021,0.643069899,0.578783488,0.685706723,0.690936136,0.33743692,0.340221077,0.601474178,0.649632466,0.655073154,0.733637154,0.680300307,0.711008751,0.670041966,0.651121449,0.734783971,0.653183198,0.66972822,0.675641,0.705072677,0.72303791,0.712079811,0.664191198,0.669235456,0.715522075,0.708475244,0.722186518,0.702215528,0.678877866,0.67213763,0.637146246,0.670437396,0.614277196,0.711705685,0.714515257,0.705595994,0.704216504,0.711987507,0.715996206,0.681490719,0.638982558,0.688162029,0.705848658,0.647862244,0.710527575,0.701679146,0.642504847,0.639222682
204,time,semantics,time,token(s) classification,1,time,0.117970648,0.12356786,0.125768821,0.116986866,0.128221573,0.129068436,0.062868297,0.062868297,0.121594442,0.116767186,0.116392381,0.110909514,0.118510279,0.121868768,0.05571747,0.05571747,0.122257665,0.120207176,0.112980013,0.159561473,0.133801901,0.136232704,0.132235247,0.114752701,0.147210538,0.118318082,0.132113329,0.126621711,0.135839236,0.167272109,0.126227212,0.110608986,0.140886432,0.128336172,0.131275757,0.121039326,0.112601262,0.119267248,0.113733926,0.142497391,0.112733018,0.11871618,0.104094246,0.102999364,0.100405361,0.101665115,0.129199862,0.123986068,0.101038778,0.097522543,0.127610956,0.123062924,0.098675339,0.127080555,0.125384626,0.091053693,0.089709197
4,upos,syntax,part-of-speech,token(s) classification,1,upos,0.592189384,0.570999777,0.55049901,0.500969487,0.582934201,0.60620358,0.007690601,0.007350531,0.549648046,0.549412,0.461429012,0.311928201,0.54449352,0.590636861,0.003678907,0.003480499,0.592562604,0.549689937,0.723350644,0.729139423,0.686573243,0.696855104,0.72905674,0.683937252,0.659116817,0.642376757,0.693631816,0.648899794,0.665550673,0.715696621,0.68760401,0.544773352,0.645186102,0.605170429,0.608906138,0.585586846,0.604515147,0.538265157,0.514238548,0.510426521,0.5596349,0.526870239,0.191382968,0.166098353,0.089416087,0.089916345,0.570177877,0.61735729,0.049878977,0.058974792,0.542080224,0.559044433,0.058784691,0.611798644,0.667659426,0.2438124,0.211923379
169,wordsense,semantics,word sense,token(s) classification,1,wordsense,0.32353999,0.321787041,0.31839866,0.276849526,0.311474651,0.325032598,0.008898311,0.0088598,0.308164698,0.322949648,0.26129576,0.200233275,0.311149871,0.33860243,0.008782448,0.009603763,0.260029763,0.267076546,0.14961088,0.361466056,0.315610188,0.340665394,0.32360785,0.301420188,0.350821847,0.304486018,0.318694043,0.310055298,0.326201355,0.372157818,0.348069757,0.175005284,0.32906431,0.350842714,0.355227977,0.332060087,0.277880645,0.267294139,0.249052754,0.307750082,0.161225817,0.252588111,0.133054952,0.139172809,0.091699556,0.091537364,0.324760741,0.345039785,0.068878824,0.062884972,0.334774232,0.287440073,0.072481124,0.346973038,0.318913728,0.287638599,0.288891011
0,xpos,syntax,part-of-speech,token(s) classification,1,xpos,0.889402008,0.884465885,0.886890721,0.874046099,0.909743774,0.894504142,0.05902293,0.090749839,0.83726207,0.856260037,0.856335115,0.770995224,0.898736894,0.905842161,0.027585939,0.024056503,0.923032999,0.786847138,0.928312671,0.941118658,0.902192473,0.913721621,0.89020921,0.885130119,0.90265249,0.856576467,0.928639841,0.917885029,0.935047591,0.939895499,0.934533417,0.78834604,0.796937203,0.886817801,0.878545499,0.910669053,0.899643886,0.880123246,0.87708441,0.85870862,0.831724501,0.856225455,0.327184123,0.308886743,0.164639586,0.177188256,0.880075908,0.886704516,0.121338817,0.143848284,0.878969336,0.833335173,0.118710953,0.902887368,0.880701172,0.319674969,0.274798703
2,zorro-agreement_determiner_noun-between_neighbors,morphology,determiner noun agreement,sentence classification,1,zorro-agreement_determiner_noun-between_neighbors,0.984496057,0.909598875,0.980999255,0.980245185,0.986495781,0.986996531,0.333333343,0.333333343,0.98724947,0.979748607,0.897269213,0.657199895,1,0.991997766,0.333333343,0.333333343,0.992499936,0.837631166,0.99649992,0.988249433,0.84374553,0.984249437,0.820185435,0.234772107,0.983999085,0.265915185,0.896218288,0.923741806,0.971741021,0.980499554,0.964483261,0.886424363,0.994249964,1,1,0.999499989,0.997499895,0.997999966,0.999000001,0.842210317,0.994249892,0.809802628,1,1,0.999499989,0.999499989,0.991748357,1,0.995249116,0.996607065,0.997499943,0.277125558,0.995999801,0.998999977,0.949886298,0.097153201,0.271849406
106,zorro-agreement_subject_verb-across_prepositional_phrase,syntax,subject-verb agreement,sentence classification,1,zorro-agreement_subject_verb-across_prepositional_phrase,0.783399129,0.760713434,0.794460797,0.768925214,0.844453812,0.820495951,0.333333343,0.333333343,0.80275656,0.802444875,0.701790583,0.686896884,0.858780479,0.819374943,0.333333343,0.333333343,0.93993516,0.788311839,0.991499972,0.941474557,0.686155307,0.88222307,0.814456856,0.63836329,0.911488473,0.620930147,0.697935247,0.700624481,0.803868532,0.892721975,0.878228092,0.664570451,0.864430547,0.80310154,0.765190732,0.859258485,0.854142451,0.770607412,0.798822415,0.964247096,0.934739065,0.900682604,0.734032941,0.725854361,0.858727157,0.85745728,0.653748798,0.755154514,0.822786117,0.846875727,0.85934689,0.505175549,0.444926924,0.717615891,0.821707416,0.493184829,0.495079446
109,zorro-agreement_subject_verb-across_relative_clause,syntax,subject-verb agreement,sentence classification,1,zorro-agreement_subject_verb-across_relative_clause,0.723296702,0.707614315,0.761266744,0.752145755,0.824596667,0.802216733,0.333333343,0.333333343,0.801733708,0.800803471,0.678608561,0.63769666,0.772248054,0.821653557,0.333333343,0.333333343,0.852234399,0.866414893,0.992499793,0.948242092,0.903877497,0.95496825,0.879347873,0.679300952,0.930943263,0.641435027,0.827262759,0.729674792,0.84040457,0.922231877,0.897339237,0.645215988,0.919385064,0.841550648,0.850581217,0.836586487,0.863577843,0.874413455,0.834294617,0.932492113,0.988749588,0.901559663,0.855293727,0.866148686,0.841646791,0.84595331,0.735719562,0.858624291,0.761974478,0.782041121,0.828513014,0.556266344,0.733574355,0.80415113,0.837863064,0.474075633,0.480354273
16,zorro-agreement_subject_verb-in_question_with_aux,syntax,subject-verb agreement,sentence classification,1,zorro-agreement_subject_verb-in_question_with_aux,0.893686759,0.808240151,0.868116486,0.901848733,0.783062351,0.801102734,0.333333343,0.333333343,0.727222884,0.76704036,0.774232638,0.748800218,0.845500088,0.981249237,0.333333343,0.333333343,0.988249743,0.769741189,0.996249914,0.928480244,0.528720635,0.725992727,0.391111308,0.40494321,0.809292233,0.402152026,0.376386601,0.592724526,0.963748741,0.969972456,0.955454326,0.788135684,0.597636294,0.974231911,0.931835973,0.819859099,0.935221982,0.909859312,0.796637762,0.921334898,0.999000025,0.697750258,0.93552134,0.941543818,0.912045097,0.921687114,0.974495924,0.982993734,0.941429019,0.949397278,0.8608338,0.630802572,0.806493735,0.775334609,0.7925313,0.482855904,0.474614924
55,zorro-agreement_subject_verb-in_simple_question,syntax,subject-verb agreement,sentence classification,1,zorro-agreement_subject_verb-in_simple_question,0.789627385,0.797588038,0.90634594,0.82603848,0.805975616,0.786890078,0.333333343,0.332177711,0.784543824,0.788955763,0.659655476,0.747238028,0.812987769,0.829923749,0.333333343,0.333333343,0.952161682,0.674175251,1,0.803222024,0.618660444,0.867479575,0.718148983,0.633496612,0.910043263,0.562154782,0.744933116,0.838366342,0.966246462,0.989749908,0.909853578,0.740993273,0.833457327,0.893648767,0.82278595,0.888613415,0.776237059,0.626184696,0.393875372,0.981247902,0.997499943,0.903397441,0.872170222,0.859544241,0.515118313,0.520592177,0.71334821,0.669175482,0.791339719,0.871996403,0.846668255,0.62694999,0.846701312,0.890631735,0.83619014,0.490086997,0.489332145
22,zorro-anaphor_agreement-pronoun_gender,syntax,anaphor agreement,sentence classification,1,zorro-anaphor_agreement-pronoun_gender,0.917582941,0.958986223,0.942296612,0.933135378,0.997249889,0.995999801,0.333333343,0.346369469,0.969463599,0.975724328,0.732480097,0.619909221,0.973724854,0.978234935,0.333333343,0.333333343,0.954220116,0.99799999,0.996249914,0.99499774,0.979490614,0.986997795,0.890736508,0.683088636,0.989498758,0.681450593,0.884978533,0.946722221,0.98174926,0.998750031,0.978997874,0.819231904,0.997000027,0.97397753,0.934187925,0.994999886,0.952596235,0.987999737,0.948891616,0.974487352,0.993248808,0.98424902,0.944989228,0.948314786,0.979227519,0.979737604,0.897028983,0.98524586,0.985224748,0.981426886,0.998749983,0.644653344,0.987492919,0.989247799,0.975249064,0.487509739,0.489728725
78,zorro-argument_structure-dropped_argument,syntax,argument structure,sentence classification,1,zorro-argument_structure-dropped_argument,0.992999327,0.986997271,0.977984548,0.973234618,0.989497447,0.987247026,0.333333343,0.483537585,0.994749963,0.994499993,0.9939996,0.982987022,0.990749121,0.987185128,0.333333343,0.333333343,0.98874948,0.975749791,0.982499838,0.989249873,0.870061707,0.978999102,0.84018631,0.770381653,0.982499361,0.835311007,0.914480579,0.931248903,0.951487494,0.973249114,0.929395807,0.989498627,0.98174026,0.960175967,0.937939024,0.942935169,0.819355524,0.949961793,0.940860903,0.999499989,0.955499554,0.97224344,0.911093223,0.914450955,0.903915524,0.901286578,0.870917511,0.905580521,0.943091881,0.964222169,0.99449985,0.992749786,0.979980528,0.988749301,0.93874867,0.560851276,0.504368305
43,zorro-argument_structure-swapped_arguments,syntax,argument structure,sentence classification,1,zorro-argument_structure-swapped_arguments,1,1,1,1,0.998750007,1,0.333333343,0.426909071,1,1,1,0.999250007,1,1,0.333333343,0.333333343,1,1,0.996749771,0.999750006,0.999249983,1,1,0.997187495,0.995249891,0.998500025,0.991249728,0.999250019,0.983247471,0.991999388,1,1,0.985996819,1,1,1,0.999750006,0.998750007,0.991248214,0.997249949,0.990499687,0.999250019,1,1,1,1,1,1,1,0.998214245,1,1,0.999750006,1,0.99024899,0.495318818,0.497548288
98,zorro-argument_structure-transitive,syntax,argument structure,sentence classification,1,zorro-argument_structure-transitive,0.990249968,0.98224473,0.985496521,0.986748254,0.986496329,0.983994913,0.333333343,0.333333343,0.991999781,0.990249801,0.952930331,0.92278012,0.973971772,0.991249144,0.333333343,0.333333343,0.957498538,0.959738135,0.897008586,0.978748456,0.929738843,0.91945703,0.911605954,0.866143525,0.973244166,0.895649326,0.949499595,0.908726203,0.938188612,0.972249389,0.976499379,0.9819996,0.973997486,0.98274399,0.994749844,0.990996683,0.985248268,0.99524945,0.98149848,0.974742913,0.833760858,0.961999035,0.996999919,0.996499932,0.980742276,0.978489089,0.987998247,0.992499471,0.99499979,0.989683375,0.989498663,0.985749137,0.986248279,0.992749882,0.96524967,0.985748792,0.974999356
91,zorro-binding-principle_a,syntax,binding,sentence classification,1,zorro-binding-principle_a,1,1,0.998500013,0.99749999,0.998750007,0.998250008,0.333333343,0.343221426,0.993496859,0.999250019,0.990748942,0.999250019,0.999499989,1,0.35493772,0.333333343,0.9709782,0.982997191,0.996249986,0.992499828,0.991999698,0.996249914,0.983249938,0.986999106,0.996999979,0.938197613,0.975749171,0.977749455,0.984999967,0.990749931,0.984999967,0.998250031,0.998500013,0.999750006,1,1,0.999000001,0.999500012,0.999000013,0.995499766,0.997999978,0.974742055,1,1,0.999500012,0.999500012,0.999000025,0.999750006,0.999687493,0.999249983,0.999250019,0.999500012,0.999750006,1,0.981747484,0.984497237,0.969243979
27,zorro-case-subjective_pronoun,syntax,case,sentence classification,1,zorro-case-subjective_pronoun,1,1,1,0.999750006,1,1,0.333333343,0.333333343,1,1,0.999499989,0.999499989,1,1,0.333333343,0.333333343,0.995249963,0.999750006,0.983499455,0.994999814,1,0.980240858,0.999000013,0.998999989,0.99525001,0.983902067,0.993749738,0.970724869,0.985996473,0.997499967,0.996749926,1,0.999250019,1,1,1,0.999249995,0.999250019,0.99399929,0.997750008,0.997249997,0.997000015,1,1,1,1,1,1,1,0.997999871,1,1,1,1,0.994499898,0.494635212,0.499220544
51,zorro-ellipsis-n_bar,syntax,ellipsis,sentence classification,1,zorro-ellipsis-n_bar,0.991999936,0.994749999,0.988998806,0.986498141,0.994000006,0.979742265,0.333333343,0.361988616,0.977980399,0.981242847,0.993499625,0.962205017,0.98299545,0.985498559,0.333333343,0.333333343,0.998249996,0.963727307,0.993249714,0.982747304,0.94070226,0.96823765,0.970492148,0.820773709,0.979997885,0.887524939,0.889954317,0.809557331,0.939805746,0.974749827,0.956978691,0.962995601,0.990498674,0.976492715,0.944857335,0.971465111,0.947140586,0.955921531,0.887987816,0.996499872,0.988498592,0.983749938,0.974242699,0.974490595,0.969998384,0.966747975,0.925551534,0.970998096,0.993749237,0.947435343,0.988499713,0.994749987,0.961227524,0.984746575,0.927749097,0.494555598,0.495523781
30,zorro-filler-gap-wh_question_object,syntax,filler gap,sentence classification,1,zorro-filler-gap-wh_question_object,1,1,1,1,1,1,0.394105518,0.333333343,1,1,0.999499989,0.999750006,1,1,0.333333343,0.333333343,0.997999978,0.999750006,1,0.998500001,0.992999852,0.9995,0.988245916,0.99849999,0.998750031,0.997968689,0.999249983,0.997499943,1,0.998750019,1,1,1,1,1,1,1,1,1,0.99849999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99000001,0.464872277,0.491898251
42,zorro-filler-gap-wh_question_subject,syntax,filler gap,sentence classification,1,zorro-filler-gap-wh_question_subject,1,1,1,0.999249983,1,1,0.333333343,0.433247018,1,1,0.999750006,0.999249995,1,1,0.333333343,0.333333343,1,1,0.998750031,0.998750031,0.998750019,0.998750031,0.99849999,0.994464227,0.998750031,1,0.995249903,0.99249959,0.998750019,0.999249995,0.998499966,0.998249924,1,1,1,1,1,1,1,0.999750006,0.995249856,0.998750019,1,1,1,1,1,1,1,1,1,1,1,1,0.994249833,0.488280272,0.491706806
29,zorro-island-effects-adjunct_island,syntax,island effects,sentence classification,1,zorro-island-effects-adjunct_island,1,1,0.999500012,0.996499634,0.999500012,1,0.333333343,0.333333343,0.999000013,0.999500012,0.991749823,0.988248825,0.9995,0.999250007,0.333333343,0.333333343,0.99774996,0.960463822,0.976493597,0.998750031,0.977995646,0.985749888,0.994499993,0.980622455,0.991249919,0.975498962,0.971477592,0.967748213,0.987250006,0.99825002,0.989249992,0.986498308,0.994750011,0.999500012,0.996749938,1,1,0.996749878,0.996999979,0.992249656,0.986249781,0.997500002,0.999750006,1,1,1,1,1,0.999791672,0.996999943,0.999250019,0.968467116,0.999500012,0.998249984,0.987249732,0.498507589,0.485256183
53,zorro-island-effects-coordinate_structure_constraint,syntax,island effects,sentence classification,1,zorro-island-effects-coordinate_structure_constraint,0.890184796,0.856324232,0.990749121,1,0.930068841,0.991747987,0.333333343,0.333333343,0.878497422,0.926084542,0.948864043,0.976985228,0.927366447,0.967713082,0.352414,0.333333343,0.984996104,0.94513613,0.978740311,0.979741669,0.866037869,0.976998234,0.978991997,0.985993481,0.932008755,0.999750006,0.856296504,0.936744559,0.954655373,0.890196633,0.857461429,0.992499268,0.996749854,0.9864923,0.792190552,0.989998722,0.789473236,0.934673524,0.742492998,0.99224999,0.986747432,0.98099879,0.99049679,0.991746771,0.898900974,0.916971326,1,0.988997817,0.852633983,0.899167049,0.961907578,0.989248586,0.996999764,0.999249995,0.861872208,0.491902238,0.531010872
